,LR logloss Accuracy Basic,LR logloss ROI Basic,LR logloss Accuracy Enhanced,LR logloss ROI Enhanced,LR acc Accuracy Basic,LR acc ROI Basic,LR acc Accuracy Enhanced,LR acc ROI Enhanced,SVM logloss Accuracy Basic,SVM logloss ROI Basic,SVM logloss Accuracy Enhanced,SVM logloss ROI Enhanced,SVM acc Accuracy Basic,SVM acc ROI Basic,SVM acc Accuracy Enhanced,SVM acc ROI Enhanced,KNN logloss Accuracy Basic,KNN logloss ROI Basic,KNN logloss Accuracy Enhanced,KNN logloss ROI Enhanced,KNN acc Accuracy Basic,KNN acc ROI Basic,KNN acc Accuracy Enhanced,KNN acc ROI Enhanced
15,0.688034188034188,-0.06993191760075412,0.4855072463768116,-0.20995059387882428,0.7136752136752137,0.029636611263020432,0.5323741007194245,0.10712661921388421,0.7094017094017094,-0.03841779463191821,0.5100671140939598,-0.0009858590201894458,0.6709401709401709,-0.09285113075124213,0.4793388429752066,-0.03398112767840894,0.6752136752136753,-0.06899373063528796,0.3108108108108108,-0.08801319360957864,0.6837606837606838,0.09357167320851595,0.35403726708074534,-0.16622698037513467
16,0.717948717948718,0.02087500113839052,0.41496598639455784,-0.1795458650923851,0.7008547008547008,-0.042734987406115844,0.47651006711409394,-0.12005544089301635,0.7051282051282052,0.018337628474953384,0.46616541353383456,-0.00790278531986349,0.7692307692307693,0.1257773115183616,0.417910447761194,0.13129028373925744,0.688034188034188,-0.06104278256916468,0.3958333333333333,0.17385013585437253,0.6837606837606838,0.008302582274792573,0.37341772151898733,-0.025398932605972896
17,0.7051282051282052,-0.019596298182045353,0.475177304964539,-0.1951369959488519,0.6923076923076923,0.06485011933809934,0.4857142857142857,0.007488975986164377,0.6239316239316239,-0.23293913798282748,0.4407894736842105,-0.04272933748120754,0.6923076923076923,-9.224391617889384e-05,0.3900709219858156,-0.1521566531987335,0.6666666666666666,0.022494510821541948,0.33125,-0.021798859857070224,0.6794871794871795,0.010543278569067218,0.35542168674698793,-0.262172510414217
18,0.7307692307692307,0.03158807109067312,0.4788732394366197,-0.0881623829533974,0.7435897435897436,0.05831619233220251,0.5352112676056338,-0.02881794258712781,0.688034188034188,-0.02405185026870862,0.4316546762589928,-0.1674703865493958,0.6923076923076923,-0.021960819581793054,0.4527027027027027,-0.0029452533299129157,0.6324786324786325,-0.0808908213821786,0.34415584415584416,-0.1726470469468552,0.6709401709401709,-0.047755782059295725,0.34782608695652173,-0.10295387310422674
19,0.6923076923076923,-0.02298373049519579,0.49230769230769234,-0.13696970978462678,0.7222222222222222,-0.0062205802583328515,0.4859154929577465,-0.062022185236908334,0.6965811965811965,-0.028292001680823468,0.3795620437956204,-0.027382783644111085,0.7564102564102564,-0.0015282756201984054,0.4621212121212121,0.07737334721036887,0.6965811965811965,0.02505283669606725,0.3422818791946309,-0.08870738626318009,0.6623931623931624,-0.05563783297631504,0.4155844155844156,0.4582671010425045
20,0.7051282051282052,-0.01608767748132339,0.5112781954887218,0.19565696198470509,0.7521367521367521,0.044936995177796986,0.4965034965034965,-0.025710987279596552,0.717948717948718,0.004098877169271812,0.3873239436619718,-0.028268049915632407,0.7564102564102564,0.0769176227360297,0.4701492537313433,0.036146685845306954,0.6196581196581197,-0.0615869357925082,0.3935483870967742,0.23187504544136117,0.6965811965811965,0.023670549986864617,0.35333333333333333,-0.033616690723491174
21,0.7051282051282052,0.06413800766289549,0.43333333333333335,-0.16174322509284816,0.7051282051282052,0.0452180966547544,0.5,0.10982923561869282,0.7051282051282052,-0.03418563311212682,0.3828125,-0.10934819067004829,0.7008547008547008,-0.05825078185607407,0.4527027027027027,-0.08896906435632924,0.6495726495726496,0.008008170015717169,0.3333333333333333,0.022732989971436367,0.6623931623931624,-0.015109518378866149,0.43333333333333335,0.1890578306201911
22,0.7136752136752137,-0.04442726323095965,0.39097744360902253,-0.24385928853963915,0.688034188034188,-0.023737257801723054,0.5984848484848485,0.39646518074555215,0.6923076923076923,-0.05518339716486117,0.4306569343065693,0.023685623008845216,0.7008547008547008,-0.04239151050001431,0.5492957746478874,0.10789185634738764,0.688034188034188,-0.012479392329093559,0.3333333333333333,0.06841104739098806,0.6752136752136753,0.039180372273150445,0.39751552795031053,0.6440229781175271
23,0.717948717948718,0.05292854434067411,0.5319148936170213,0.2727601189680924,0.6666666666666666,-0.1369827709904854,0.46616541353383456,-0.13075591217348412,0.7051282051282052,-0.0391689370672629,0.5174825174825175,0.10851003783227973,0.7094017094017094,-5.319725159294607e-05,0.4397163120567376,0.17619903818316004,0.6837606837606838,-0.05418359625044215,0.3355263157894737,-0.02285986553955258,0.6965811965811965,0.006219748660706175,0.36129032258064514,-0.1498083086160037
24,0.7435897435897436,0.07925182280758886,0.5144927536231884,0.03819863178306741,0.717948717948718,0.05821242151197855,0.5251798561151079,-0.07742690268600663,0.6965811965811965,-0.029481600911469417,0.4453125,0.06732537440711173,0.7094017094017094,0.017242524719159952,0.45454545454545453,-0.1733445538368148,0.6709401709401709,-0.0736745246413458,0.3333333333333333,-0.06552848857310195,0.6666666666666666,-0.03577525699038354,0.3356164383561644,-0.15053353941808095
25,0.7307692307692307,0.04075408290721567,0.41911764705882354,0.05195349658630596,0.717948717948718,-0.018259689015311126,0.5037593984962406,0.1371302165275238,0.6666666666666666,-0.08388158667056979,0.41830065359477125,0.03161723963784036,0.7222222222222222,0.02671513751383906,0.4028776978417266,-0.17197228337598985,0.6794871794871795,0.032435259979178975,0.3419354838709677,-0.07106447115158648,0.6410256410256411,-0.0072524772581401215,0.35,-0.2156288325043751
26,0.7307692307692307,0.022801438231250453,0.4827586206896552,0.05193772126418386,0.7350427350427351,0.05990735895396337,0.49295774647887325,0.07809954017342814,0.7094017094017094,0.003218136144854646,0.43356643356643354,-0.3172686297616319,0.7307692307692307,0.0766035936853335,0.45864661654135336,0.19087775114417427,0.7051282051282052,0.07663229619549736,0.28104575163398693,-0.14721907122735556,0.6709401709401709,0.04515714701949927,0.32413793103448274,-0.1426049584644523
27,0.7478632478632479,0.010870411414532979,0.4765625,-0.06814274915386286,0.7136752136752137,0.02697126756052539,0.47058823529411764,0.30191977017535127,0.7521367521367521,0.09322152741909505,0.43609022556390975,-0.059737462737853554,0.7051282051282052,-0.034904827018726006,0.4397163120567376,-0.10383533968740664,0.6837606837606838,0.04985046855821743,0.34838709677419355,0.19012994054031057,0.6239316239316239,-0.05283465499495537,0.38271604938271603,0.2978235123546992
28,0.7051282051282052,-0.013599051415864583,0.4666666666666667,-0.016605625713604386,0.7051282051282052,-0.047122903894819025,0.423841059602649,-0.01199602331889973,0.7008547008547008,-0.02848949556438447,0.4676258992805755,-0.05753458113475899,0.7094017094017094,0.018865728948723723,0.49624060150375937,0.048956808587761955,0.6324786324786325,-0.030794848309045057,0.30718954248366015,-0.12618693283163707,0.6709401709401709,0.008639058961104864,0.425,0.12547204189618202
29,0.7350427350427351,0.09642678773859915,0.5263157894736842,0.2221655346420735,0.6923076923076923,0.00013842018911365992,0.5109489051094891,-0.14246504441562588,0.7136752136752137,0.024998778516426512,0.48936170212765956,-0.0926951674311585,0.7094017094017094,0.04531757870746836,0.4409448818897638,0.0997648427324479,0.7051282051282052,0.04864840547038668,0.3231707317073171,0.015260972550408028,0.6581196581196581,-0.009258493729495292,0.39156626506024095,-0.25693051248279936
30,0.7051282051282052,0.005395119149803845,0.5075757575757576,-0.0457619291138392,0.7094017094017094,0.013216469294529333,0.5576923076923077,0.12727640053609876,0.6965811965811965,-0.015873534549889406,0.41911764705882354,-0.20954628218419596,0.7264957264957265,-0.02906542277746632,0.3825503355704698,0.14835817374153948,0.6452991452991453,-0.10143211525869152,0.410958904109589,0.18172245713068366,0.6623931623931624,0.07006355029453988,0.3,0.23330730175931777
31,0.7136752136752137,-0.035941772924057855,0.4863013698630137,0.03925841777162409,0.7564102564102564,0.0503776013072012,0.44715447154471544,-0.15966137368935876,0.6837606837606838,-0.06146147326058686,0.38848920863309355,-0.32730993680393283,0.7051282051282052,-0.07096443413554461,0.4316546762589928,-0.0827582511377159,0.6282051282051282,-0.10735846178800652,0.32,-0.32075913899046965,0.6111111111111112,-0.06324190638942782,0.39285714285714285,0.02047782640492693
32,0.782051282051282,0.11760521418281672,0.43795620437956206,-0.06530738516655438,0.7051282051282052,-0.04227375604547646,0.5190839694656488,-0.010448212318188937,0.7222222222222222,0.04539171960935735,0.4645669291338583,0.050229164168832136,0.7478632478632479,0.023492305642735863,0.4583333333333333,-0.12765227722600675,0.6923076923076923,-0.033110347172135714,0.33093525179856115,-0.37134751569295,0.6666666666666666,-0.0026294523886103245,0.3877551020408163,0.020275851725562077
33,0.6794871794871795,-0.038998466253297115,0.47368421052631576,0.02651498503287213,0.7136752136752137,-0.04216686646253787,0.47794117647058826,4.145992132218446e-06,0.7478632478632479,0.025636531371232917,0.4177215189873418,-0.03971742199360533,0.7222222222222222,0.00022257908743263837,0.45774647887323944,-0.14926369092005493,0.7051282051282052,0.05492561306944009,0.42038216560509556,0.3656505424699391,0.6709401709401709,-0.038811431034124114,0.39473684210526316,0.040345642402670225
34,0.7478632478632479,0.07545111425970245,0.5379310344827586,0.07127341133185354,0.7094017094017094,-0.04642286845087486,0.5035971223021583,-0.13420983608982,0.7051282051282052,-0.040593902143802214,0.39705882352941174,-0.09943693250087567,0.6837606837606838,-0.05517306193605139,0.4485294117647059,0.05162436706782568,0.6709401709401709,0.0070150230425021646,0.31446540880503143,-0.21458945899778167,0.6794871794871795,-0.011117964313308104,0.33548387096774196,0.015156509310713044
35,0.7264957264957265,0.024971600136623376,0.4928571428571429,0.05405249863850136,0.6923076923076923,-0.0928371587054929,0.5492957746478874,0.10170130995923542,0.7008547008547008,0.003252504394669967,0.48936170212765956,0.14694870980895805,0.6752136752136753,-0.08119881872193074,0.4825174825174825,0.10162183014147468,0.6794871794871795,-0.005377099324739731,0.3691275167785235,0.05687467172340728,0.6196581196581197,-0.13234486095145592,0.30128205128205127,-0.04257577441617034
36,0.7435897435897436,0.06450072013742128,0.54421768707483,0.06588798554267561,0.717948717948718,-0.044170624420887525,0.48175182481751827,-0.1628730572159106,0.6965811965811965,0.05912596729377894,0.4153846153846154,-0.08965750493716872,0.6410256410256411,-0.09047126851296168,0.41830065359477125,-0.04992209087919051,0.6709401709401709,-0.0270016363293596,0.33540372670807456,-0.29291408950838727,0.6538461538461539,-0.03403862619304795,0.32903225806451614,-0.12506159997925345
37,0.7094017094017094,0.0377788440706011,0.496551724137931,0.1842767732766882,0.717948717948718,-0.04718397965116137,0.5362318840579711,0.11152238049210225,0.6837606837606838,-0.04548811147401123,0.45185185185185184,0.07720932386384793,0.7222222222222222,0.013840385762514059,0.5,0.2075169312726023,0.6410256410256411,-0.08348859698521642,0.36538461538461536,0.025453774443946017,0.6709401709401709,0.07002172829606376,0.3161290322580645,0.18514752210135604
38,0.6709401709401709,-0.04166642180253551,0.5182481751824818,0.07131054651601428,0.717948717948718,-0.06309780334598195,0.5658914728682171,0.035631195613549445,0.7051282051282052,-0.04965357618609292,0.39568345323741005,-0.073089974269601,0.717948717948718,0.02998009105256686,0.46715328467153283,-0.053811755652696094,0.6794871794871795,0.0699731462864521,0.4304635761589404,0.1837812363844882,0.6538461538461539,-0.033685019543257484,0.4129032258064516,0.3258589905396455
39,0.7008547008547008,-0.019347633922321684,0.4527027027027027,-0.0902947773894272,0.6752136752136753,-0.057034876027975225,0.4520547945205479,-0.1369515165206675,0.7136752136752137,-0.0030332391555139464,0.41216216216216217,-0.30794894017545615,0.6666666666666666,-0.07616491804171419,0.38461538461538464,-0.08208744775008023,0.6581196581196581,-0.05778106672134573,0.34507042253521125,-0.25311077427488854,0.6282051282051282,-0.06502495864392559,0.36075949367088606,-0.02361343992692582
40,0.7264957264957265,0.0699500401568939,0.49645390070921985,-0.07112591307366882,0.6923076923076923,-0.021442542456892363,0.524822695035461,0.047104997461139934,0.7435897435897436,0.018982525775426685,0.3870967741935484,-0.171610222571687,0.6837606837606838,-0.09004474503178736,0.4496124031007752,0.01767210384553276,0.7094017094017094,0.01939493610261088,0.35,-0.026130927832278703,0.6794871794871795,-0.02142951413267265,0.34177215189873417,0.2952728348052903
41,0.7735042735042735,0.09818734689090354,0.42028985507246375,-0.057490098210713096,0.7222222222222222,0.0380169686072983,0.45,-0.14527884161729077,0.7350427350427351,0.01026581001332387,0.4429530201342282,-0.34069446288903904,0.7350427350427351,0.02661178171188601,0.46853146853146854,0.085231506806489,0.6709401709401709,-0.005656045261557859,0.37583892617449666,0.023300944873770813,0.6752136752136753,0.015439996439773472,0.3356164383561644,0.21083273401406077
42,0.7478632478632479,0.07395158044647958,0.4883720930232558,0.04341823033437773,0.7649572649572649,0.03414592261495807,0.425531914893617,-0.14734113231631255,0.7393162393162394,0.06705598896746563,0.4144736842105263,-0.09457511691145935,0.7136752136752137,-0.026490407845570083,0.4925373134328358,0.1109146274493364,0.6623931623931624,-0.09658862996376849,0.375,-0.09998197628447432,0.7008547008547008,0.051925361660774924,0.3087248322147651,-0.17479867288371626
43,0.7136752136752137,-0.02242225425543507,0.44285714285714284,-0.14101061191321304,0.7606837606837606,0.025323768851510508,0.49635036496350365,-0.16425864467292584,0.7094017094017094,0.013949268436309597,0.4740740740740741,-0.15553891346205495,0.7094017094017094,-0.034890281422880864,0.4383561643835616,-0.18017249366929,0.6794871794871795,-0.038361596029532666,0.3741935483870968,-0.09990640145526065,0.6495726495726496,-0.007144914413405961,0.32167832167832167,-0.037507175565321696
44,0.7136752136752137,0.035617075043380346,0.484375,0.1665986545296685,0.7008547008547008,-0.024832564573451368,0.5390070921985816,0.048729744194060134,0.7008547008547008,-0.005707259168153869,0.5074626865671642,0.29417035884969805,0.7393162393162394,-0.009325422327211577,0.47368421052631576,0.11167777237879108,0.6367521367521367,-0.089388559105773,0.35064935064935066,-0.037091400578952244,0.7008547008547008,0.06687606250653896,0.39215686274509803,-0.06883028674701935
45,0.6581196581196581,-0.07917052190168507,0.5182481751824818,0.1640123425898579,0.7478632478632479,0.029203255812546538,0.4930555555555556,0.050206919686249886,0.7136752136752137,0.027919415160207826,0.42657342657342656,0.0939444475952674,0.6794871794871795,-0.043722286864845306,0.4444444444444444,0.006964514636407411,0.6709401709401709,-0.03713333717481992,0.3055555555555556,-0.02654352840420639,0.6367521367521367,-0.11353063341728664,0.3888888888888889,0.19345169157011916
46,0.7094017094017094,-0.011049702591466424,0.46616541353383456,0.06700853531830873,0.7478632478632479,0.0730535507921731,0.4722222222222222,0.20180177912210526,0.7264957264957265,0.030172152655752668,0.4928571428571429,0.14693968988689934,0.7008547008547008,-0.021555116771795484,0.34814814814814815,-0.3298889329647306,0.6324786324786325,-0.07614508938288363,0.38509316770186336,0.027179719577372863,0.6367521367521367,-0.03731145639270767,0.35333333333333333,0.19731823963384135
47,0.7136752136752137,0.02297028173195458,0.49032258064516127,-0.1125621023522216,0.717948717948718,-0.016796225038878294,0.5460992907801419,0.017234272471978743,0.7008547008547008,0.019478109689376515,0.38926174496644295,0.002248443041969113,0.7051282051282052,0.0723621306829886,0.4714285714285714,0.2079551439830327,0.6324786324786325,-0.04493299676578756,0.40522875816993464,-0.03227126425853201,0.5897435897435898,-0.1531782428938858,0.4489795918367347,0.23399762509443822
48,0.6923076923076923,-0.06661331805381358,0.5271317829457365,0.25072794070140203,0.7264957264957265,-0.0011512584539607373,0.5343511450381679,0.06508993364550665,0.7008547008547008,-0.0332950610694733,0.4785714285714286,0.18443127027050374,0.717948717948718,0.05595538359628631,0.4732824427480916,-0.032383372390147186,0.7094017094017094,0.10549310687582682,0.38323353293413176,-0.06791313755334151,0.6538461538461539,0.004415894779511675,0.36363636363636365,-0.0003210728487368897
49,0.6923076923076923,-0.04347167100591625,0.4563758389261745,-0.10543471966676982,0.6965811965811965,-0.0009198864572500925,0.5801526717557252,0.14229120154927835,0.7735042735042735,0.09953027900229387,0.41353383458646614,-0.10765808593662037,0.7564102564102564,0.053353992419748246,0.47058823529411764,-0.14875384935934735,0.7136752136752137,0.03298157254773679,0.40384615384615385,0.018462881091305422,0.6623931623931624,0.04982850653883875,0.3684210526315789,-0.12913585016799164
50,0.7564102564102564,0.04064629097536193,0.4557823129251701,-0.10491340461198424,0.6666666666666666,-0.03187095611394654,0.5833333333333334,0.2711679529556459,0.7393162393162394,0.008778224093467825,0.42657342657342656,-0.19228459006990156,0.7307692307692307,0.029291440840860668,0.4473684210526316,0.11900121408165161,0.6666666666666666,-0.036351842672022544,0.38414634146341464,-0.18081997917351894,0.6025641025641025,-0.12503612890119054,0.36774193548387096,0.15718660291905134
51,0.6410256410256411,-0.10216268835122613,0.45454545454545453,-0.11076169724111186,0.6837606837606838,-0.0713589021554508,0.4906832298136646,-0.032980668274845526,0.688034188034188,-0.06791418266852398,0.5328467153284672,0.04581055837331767,0.688034188034188,-0.05308664034325007,0.4028776978417266,-0.2770432586647306,0.6581196581196581,0.037048088591425284,0.3503184713375796,-0.17637875485260687,0.6495726495726496,0.04727402743820274,0.31333333333333335,-0.46673860627602864
52,0.717948717948718,-0.04239273470996172,0.5038167938931297,0.07583121217183471,0.7094017094017094,0.036539978580079485,0.4714285714285714,-0.02059314697942278,0.7008547008547008,-0.00936859404311024,0.5,-0.0005657780161639892,0.7222222222222222,-0.022998765817910844,0.4148148148148148,-0.05213123412971,0.688034188034188,0.004072075340052676,0.39520958083832336,0.4366100547104013,0.6623931623931624,-0.04498763778302556,0.4311377245508982,0.4410156131097036
53,0.7307692307692307,0.06415260055782972,0.5163398692810458,-0.10575391994789904,0.7478632478632479,0.10703274264609135,0.6,0.11942168808964017,0.6752136752136753,-0.047105901595057245,0.40875912408759124,0.0049874924025971445,0.7094017094017094,-0.02012881472662253,0.45394736842105265,-0.01228832162671935,0.6666666666666666,-0.02101791725807359,0.32142857142857145,0.037820402508612024,0.6623931623931624,-0.013127359037494169,0.35947712418300654,0.029874238930609243
54,0.6923076923076923,-0.004177703939014712,0.44755244755244755,0.07083906446559064,0.7222222222222222,-0.02682431816725438,0.5378787878787878,0.08813522533377677,0.7051282051282052,0.020021145618643793,0.4264705882352941,-0.0655328181746831,0.7350427350427351,-0.011169728962361685,0.41044776119402987,0.07746974237992568,0.6196581196581197,-0.058971137140060595,0.3625,-0.14951224063299093,0.6794871794871795,-0.025488089293614635,0.40268456375838924,-0.18722092060323312
55,0.6623931623931624,-0.047293098534482034,0.48175182481751827,-0.05284647684248629,0.7735042735042735,0.10377383728439042,0.5277777777777778,-0.04882087677050758,0.7264957264957265,0.027514968161599276,0.48951048951048953,0.023012253896059546,0.7051282051282052,-0.002087976994577107,0.381294964028777,0.09355935425702981,0.6666666666666666,-0.08600726393384729,0.3652694610778443,0.1782168340183696,0.6752136752136753,-0.057275032929463815,0.3269230769230769,0.15817586317664117
56,0.717948717948718,-0.002379326494159818,0.4852941176470588,0.030091515847881656,0.6752136752136753,-0.033833350068442736,0.4892086330935252,0.01230775028951399,0.7008547008547008,0.0009318740073681665,0.40875912408759124,-0.16640630459784694,0.7051282051282052,-0.002488277699712366,0.38848920863309355,-0.2848573243226409,0.6495726495726496,-0.0435551335634631,0.4266666666666667,0.2548006477181848,0.7051282051282052,0.06980830863170857,0.3181818181818182,-0.15104927036711716
57,0.7136752136752137,-0.018037172962560934,0.556390977443609,0.04163061250627381,0.7435897435897436,0.027793447297725205,0.49264705882352944,-0.009579318795773596,0.7222222222222222,0.013581222661609708,0.45714285714285713,0.07999685569739282,0.7094017094017094,-0.035773631932832305,0.4295774647887324,-0.026946818459660734,0.6837606837606838,0.021834157378261207,0.36774193548387096,0.1162793769478668,0.6752136752136753,0.010660935002022639,0.38095238095238093,0.19660262886266658
58,0.7350427350427351,0.07060026862959241,0.46808510638297873,-0.1191318102707995,0.717948717948718,-0.04240409654674469,0.5193798449612403,-0.06434852186312642,0.7222222222222222,-0.015620519517119813,0.45864661654135336,0.18157388375512518,0.6965811965811965,-0.02403005061963564,0.4028776978417266,-0.0344834627138021,0.7222222222222222,0.10369573973708755,0.32432432432432434,-0.36421977434696773,0.6709401709401709,-0.022621972214645018,0.35802469135802467,-0.10355752263044612
